measure,label,sample_type,content,stratum,tier,n_visible,n_hidden,mean_visible,mean_hidden,delta,U_stat,p_value,sig
empath_certainty,Empath: certainty,zero-filled,Factual,2,10–19,272,436,0.11628420698246969,0.05225298712355623,0.06403121985891347,61022.5,0.1960909550977492,
empath_certainty,Empath: certainty,zero-filled,Factual,3,20–29,120,210,0.08922255441450365,0.06557726117491687,0.02364529323958678,12953.0,0.39653199100332415,
empath_certainty,Empath: certainty,zero-filled,Factual,4,30–39,161,88,0.15289399798889014,0.06928178897273124,0.0836122090161589,7148.5,0.832514607300979,
empath_certainty,Empath: certainty,zero-filled,Factual,5,40–49,140,87,0.033763514046854216,0.12411365961061702,-0.09035014556376281,6064.0,0.8814888614027212,
empath_certainty,Empath: certainty,zero-filled,Factual,6,50–99,424,229,0.11500313493679838,0.05979951460816761,0.05520362032863077,48846.5,0.7896603968628146,
empath_certainty,Empath: certainty,zero-filled,Factual,7,100+,494,577,0.10354878510489642,0.11394176996444402,-0.010392984859547608,138777.5,0.15767264759077126,
empath_positive_emotion,Empath: positive emotion,zero-filled,All,1,1–9,5538,4706,0.21179010035046983,0.20881272993163355,0.002977370418836278,13068549.5,0.675861207687482,
empath_positive_emotion,Empath: positive emotion,zero-filled,All,2,10–19,632,960,0.20013438898099023,0.2790074627225716,-0.07887307374158137,293525.5,0.09371038102029781,*
empath_positive_emotion,Empath: positive emotion,zero-filled,All,3,20–29,277,452,0.26217147909982846,0.2042474032427196,0.057924075857108875,65541.0,0.12560648142476658,
empath_positive_emotion,Empath: positive emotion,zero-filled,All,4,30–39,343,202,0.17181108718477855,0.29680022844348597,-0.12498914125870741,31085.5,0.003999416752770001,***
empath_positive_emotion,Empath: positive emotion,zero-filled,All,5,40–49,321,198,0.15899742725851404,0.19865917805412728,-0.03966175079561324,31000.5,0.43257201012892676,
empath_positive_emotion,Empath: positive emotion,zero-filled,All,6,50–99,890,511,0.23804340983178685,0.24657031410234642,-0.008526904270559577,232393.5,0.3042875413568763,
empath_positive_emotion,Empath: positive emotion,zero-filled,All,7,100+,1067,1239,0.26394944227186007,0.2862697391899156,-0.022320296918055538,660446.5,0.9603266215644681,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,1,1–9,3079,2627,0.22150063430768221,0.21965463668132332,0.0018459976263588973,4039685.0,0.9040733758364383,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,2,10–19,360,524,0.20841183567055094,0.3103376124879789,-0.10192577681742798,91884.5,0.33202094444241126,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,3,20–29,157,242,0.2870171738200997,0.25534713946208026,0.03167003435801946,19596.5,0.4725052569865227,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,4,30–39,182,114,0.20106131019811788,0.30926262173208474,-0.10820131153396687,9750.0,0.20611727085494114,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,5,40–49,181,111,0.13438461541831195,0.19085427049627338,-0.05646965507796142,9622.5,0.31284786415567056,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,6,50–99,466,282,0.2193352045724378,0.2580376758984957,-0.03870247132605789,67572.5,0.32827828981176943,
empath_positive_emotion,Empath: positive emotion,zero-filled,Subjective,7,100+,573,662,0.29693239686403744,0.2945619221802824,0.002370474683755064,192092.5,0.5855830672710927,
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,1,1–9,2459,2079,0.1996312007757415,0.19511302380780718,0.004518176967934329,2576777.0,0.4270936235256544,
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,2,10–19,272,436,0.1891789448330422,0.24135379649075175,-0.05217485165770955,56760.5,0.12728067774366672,
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,3,20–29,120,210,0.22966502850747356,0.14536104055183718,0.08430398795563637,13364.5,0.1451716090254772,
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,4,30–39,161,88,0.13874561769143848,0.2806557644105286,-0.1419101467190901,5968.5,0.0036079315276244042,***
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,5,40–49,140,87,0.1908182768519181,0.20861716355897536,-0.01779888670705726,6073.5,0.95556438855466,
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,6,50–99,424,229,0.2586047863668261,0.23244893407390058,0.026155852292925524,49241.5,0.6522721614511064,
empath_positive_emotion,Empath: positive emotion,zero-filled,Factual,7,100+,494,577,0.2256918856295165,0.2767560041125797,-0.05106411848306322,140127.0,0.4965498898066467,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,1,1–9,5538,4706,0.35133657986336025,0.3310880055745896,0.020248574288770638,13129208.5,0.3359748653903035,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,2,10–19,632,960,0.3218357602063717,0.35091309692965805,-0.02907733672328633,297819.5,0.39737496292184793,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,3,20–29,277,452,0.48784741574248547,0.41888854125607033,0.06895887448641513,65583.0,0.17170022143923813,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,4,30–39,343,202,0.4449154870397644,0.4463437058148533,-0.001428218775088863,33024.0,0.24781938037438966,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,5,40–49,321,198,0.32956065125103645,0.45228358003531455,-0.1227229287842781,30067.5,0.14177652683113665,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,6,50–99,890,511,0.36939647390499564,0.4502721566322171,-0.08087568272722145,230151.0,0.6148510010890693,
empath_negative_emotion,Empath: negative emotion,zero-filled,All,7,100+,1067,1239,0.40389164308099895,0.45215674251305815,-0.0482650994320592,663751.0,0.8247658724985572,
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,1,1–9,3079,2627,0.3559716362311773,0.3406964861197855,0.0152751501113918,4066327.0,0.6071072221689202,
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,2,10–19,360,524,0.32920545317209365,0.4073268851149296,-0.07812143194283594,92127.0,0.42582256343218106,
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,3,20–29,157,242,0.5436188844359101,0.42623504429276654,0.11738384014314357,20185.0,0.1843029223821565,
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,4,30–39,182,114,0.500432342893848,0.4463085164218475,0.05412382647200048,10070.5,0.597955939517767,
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,5,40–49,181,111,0.28610467111198457,0.4211298002875845,-0.13502512917559994,9164.5,0.0653385544144295,*
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,6,50–99,466,282,0.3880024014607805,0.3921286194706422,-0.004126218009861682,67473.5,0.4086219164668675,
empath_negative_emotion,Empath: negative emotion,zero-filled,Subjective,7,100+,573,662,0.4279004662288698,0.4346313493430429,-0.006730883114173136,194926.5,0.27858387596120815,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,1,1–9,2459,2079,0.3455328634922709,0.318946842326764,0.0265860211655069,2582288.0,0.3789676314766387,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,2,10–19,272,436,0.3120817548105632,0.2831130395693776,0.028968715241185605,58494.5,0.673474426856039,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,3,20–29,120,210,0.4148797442019215,0.41042257108997277,0.004457173111948709,12891.5,0.6563524594424259,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,4,30–39,161,88,0.3821573021612351,0.44638929207397465,-0.06423198991273954,6612.0,0.26114434881099613,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,5,40–49,140,87,0.3857430255736678,0.4920315059203493,-0.10628848034668148,6039.5,0.8860381682326562,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,6,50–99,424,229,0.34894750635547733,0.521872494970925,-0.1729249886154477,48279.0,0.8773805492243566,
empath_negative_emotion,Empath: negative emotion,zero-filled,Factual,7,100+,494,577,0.3760433522637316,0.4722638660460739,-0.09622051378234231,139207.0,0.39872873809825315,
empath_disputes,Empath: disputes,zero-filled,All,1,1–9,5538,4706,0.2253603078028155,0.21389893759246184,0.01146137021035365,13078239.5,0.6062845757139352,
empath_disputes,Empath: disputes,zero-filled,All,2,10–19,632,960,0.3306461163796047,0.22771164320919404,0.10293447317041068,315721.0,0.04071937775413207,**
empath_disputes,Empath: disputes,zero-filled,All,3,20–29,277,452,0.3020488556786022,0.3210452462465385,-0.01899639056793634,63360.0,0.7104768420666459,
empath_disputes,Empath: disputes,zero-filled,All,4,30–39,343,202,0.2722208728023948,0.3965029388803816,-0.12428206607798675,31639.5,0.02084936352919317,**
empath_disputes,Empath: disputes,zero-filled,All,5,40–49,321,198,0.32542784972770616,0.30945969642925225,0.015968153298453913,31273.0,0.6514939664801919,
empath_disputes,Empath: disputes,zero-filled,All,6,50–99,890,511,0.3437138072133395,0.31232765991428146,0.03138614729905803,230210.5,0.5954675791297159,
empath_disputes,Empath: disputes,zero-filled,All,7,100+,1067,1239,0.29566198114740766,0.331363216144537,-0.03570123499712935,658008.5,0.7954412802857352,
empath_disputes,Empath: disputes,zero-filled,Subjective,1,1–9,3079,2627,0.2320604758443634,0.2229177708244457,0.009142705019917707,4076012.0,0.4095262530182642,
empath_disputes,Empath: disputes,zero-filled,Subjective,2,10–19,360,524,0.37876324166078973,0.2100974323479102,0.16866580931287953,99718.5,0.034941512613977425,**
empath_disputes,Empath: disputes,zero-filled,Subjective,3,20–29,157,242,0.43096976328482905,0.30722301916231487,0.12374674412251419,20324.5,0.1239728145713364,
empath_disputes,Empath: disputes,zero-filled,Subjective,4,30–39,182,114,0.31072754082093873,0.3792554706147724,-0.06852792979383365,9939.5,0.4111343313017499,
empath_disputes,Empath: disputes,zero-filled,Subjective,5,40–49,181,111,0.2904808227309714,0.19505613554571305,0.09542468718525837,10208.0,0.7245275282620292,
empath_disputes,Empath: disputes,zero-filled,Subjective,6,50–99,466,282,0.2872119458026785,0.3235331045430868,-0.03632115874040831,65070.0,0.7569917823982794,
empath_disputes,Empath: disputes,zero-filled,Subjective,7,100+,573,662,0.33684779485081107,0.3313415761957232,0.00550621865508788,194383.0,0.29981584202285394,
empath_disputes,Empath: disputes,zero-filled,Factual,1,1–9,2459,2079,0.21697079279674553,0.20250284576926722,0.014467947027478306,2551626.0,0.8664764764251769,
empath_disputes,Empath: disputes,zero-filled,Factual,2,10–19,272,436,0.2669616858603893,0.2488810158956911,0.01808066996469823,60465.5,0.5006860307112961,
empath_disputes,Empath: disputes,zero-filled,Factual,3,20–29,120,210,0.13337733489378867,0.33697371745788196,-0.2035963825640933,11830.5,0.1893223726253731,
empath_disputes,Empath: disputes,zero-filled,Factual,4,30–39,161,88,0.22869159591186686,0.418846250042648,-0.19015465413078117,6079.5,0.010912922842834426,**
empath_disputes,Empath: disputes,zero-filled,Factual,5,40–49,140,87,0.370609363202056,0.45542286031514717,-0.08481349711309116,5752.5,0.31426672459685656,
empath_disputes,Empath: disputes,zero-filled,Factual,6,50–99,424,229,0.40581255112222636,0.298528815436888,0.10728373568533839,50388.0,0.27902157204297096,
empath_disputes,Empath: disputes,zero-filled,Factual,7,100+,494,577,0.24788977213516028,0.33138804395409466,-0.08349827181893438,137135.0,0.13938393497266685,
polite_gratitude,Politeness: gratitude,zero-filled,All,1,1–9,5538,4706,0.033962822519160545,0.031569037162959813,0.002393785356200731,13081091.0,0.3285910867847286,
polite_gratitude,Politeness: gratitude,zero-filled,All,2,10–19,632,960,0.022943037974683545,0.024809027777777774,-0.0018659898030942285,301930.5,0.6147726932924932,
polite_gratitude,Politeness: gratitude,zero-filled,All,3,20–29,277,452,0.07129963898916966,0.03840285820374316,0.0328967807854265,65373.0,0.027030595326573023,**
polite_gratitude,Politeness: gratitude,zero-filled,All,4,30–39,343,202,0.03873386089129529,0.03382838283828383,0.004905478053011461,34943.0,0.669514857774621,
polite_gratitude,Politeness: gratitude,zero-filled,All,5,40–49,321,198,0.04724818276220145,0.022727272727272728,0.02452091003492872,32754.0,0.09955378316873595,*
polite_gratitude,Politeness: gratitude,zero-filled,All,6,50–99,890,511,0.04679775280898876,0.05981735159817351,-0.013019598789184746,224848.0,0.40857886298656443,
polite_gratitude,Politeness: gratitude,zero-filled,All,7,100+,1067,1239,0.04775590961157971,0.026284638149044925,0.021471271462534785,676303.5,0.009371552960948434,***
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,1,1–9,3079,2627,0.040674280971455375,0.031889988580129425,0.00878429239132595,4078201.0,0.12855040649646002,
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,2,10–19,360,524,0.027314814814814813,0.025731552162849874,0.0015832626519649388,94398.5,0.9499516202682513,
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,3,20–29,157,242,0.06740976645435244,0.050928754441151136,0.016481012013201304,19529.0,0.3293165447416956,
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,4,30–39,182,114,0.025379382522239664,0.03070175438596491,-0.005322371863725247,10371.0,0.9921597285581878,
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,5,40–49,181,111,0.046040515653775316,0.013513513513513514,0.0325270021402618,10421.0,0.11950359665951524,
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,6,50–99,466,282,0.05228898426323319,0.05017730496453901,0.0021116792986941788,65662.5,0.9723327772404537,
polite_gratitude,Politeness: gratitude,zero-filled,Subjective,7,100+,573,662,0.05274384331975955,0.028952668680765355,0.023791174638994196,193311.0,0.12586552866459585,
polite_gratitude,Politeness: gratitude,zero-filled,Factual,1,1–9,2459,2079,0.025559170394469297,0.031163486719042274,-0.005604316324572978,2551540.0,0.7468249013922617,
polite_gratitude,Politeness: gratitude,zero-filled,Factual,2,10–19,272,436,0.017156862745098037,0.023700305810397553,-0.006543443065299515,58573.5,0.35334475607198035,
polite_gratitude,Politeness: gratitude,zero-filled,Factual,3,20–29,120,210,0.07638888888888888,0.02396825396825397,0.05242063492063491,13388.0,0.022364020271879812,**
polite_gratitude,Politeness: gratitude,zero-filled,Factual,4,30–39,161,88,0.05383022774327122,0.03787878787878787,0.015951439864483344,7210.5,0.5957528910335892,
polite_gratitude,Politeness: gratitude,zero-filled,Factual,5,40–49,140,87,0.04880952380952381,0.034482758620689655,0.014326765188834155,6225.0,0.452299597788132,
polite_gratitude,Politeness: gratitude,zero-filled,Factual,6,50–99,424,229,0.0407625786163522,0.07168850072780203,-0.03092592211144983,47428.5,0.23622467930627378,
polite_gratitude,Politeness: gratitude,zero-filled,Factual,7,100+,494,577,0.04197031039136302,0.023223570190641248,0.018746740200721774,146459.0,0.02782171184042738,**
receptiveness,Yeomans receptiveness,conditional,All,1,1–9,2413,2028,-0.2246474136208975,-0.22868011175615965,0.004032698135262164,2486373.0,0.35225469741925086,
receptiveness,Yeomans receptiveness,conditional,All,2,10–19,300,470,-0.24358304943176706,-0.23415956435161392,-0.009423485080153143,69773.0,0.8092620295471646,
receptiveness,Yeomans receptiveness,conditional,All,3,20–29,178,247,-0.23181825766076986,-0.23330862408428393,0.0014903664235140779,22070.5,0.9444812466083585,
receptiveness,Yeomans receptiveness,conditional,All,4,30–39,173,126,-0.21881142071812185,-0.2528295212263532,0.03401810050823137,11052.5,0.8358069940371631,
receptiveness,Yeomans receptiveness,conditional,All,5,40–49,163,98,-0.23150292397160843,-0.22137396838395818,-0.010128955587650257,7856.5,0.8257687669209823,
receptiveness,Yeomans receptiveness,conditional,All,6,50–99,467,276,-0.23215285931390564,-0.19964123639025247,-0.03251162292365317,57486.0,0.01381916855653351,**
receptiveness,Yeomans receptiveness,conditional,All,7,100+,612,727,-0.2171740073172235,-0.2197024419074559,0.002528434590232387,220175.0,0.7456411352206231,
receptiveness,Yeomans receptiveness,conditional,Subjective,1,1–9,1332,1118,-0.22524179997845326,-0.22552941252589795,0.00028761254744469333,750067.5,0.7533966347176142,
receptiveness,Yeomans receptiveness,conditional,Subjective,2,10–19,168,262,-0.2530357657344733,-0.23791135296670282,-0.015124412767770462,21164.0,0.5023015545474305,
receptiveness,Yeomans receptiveness,conditional,Subjective,3,20–29,103,138,-0.2467147434425289,-0.23353275808176807,-0.013181985360760817,6865.5,0.6526108937581228,
receptiveness,Yeomans receptiveness,conditional,Subjective,4,30–39,91,67,-0.22107728554698758,-0.2601614542723138,0.03908416872532622,3183.5,0.6360561576346102,
receptiveness,Yeomans receptiveness,conditional,Subjective,5,40–49,89,50,-0.2281142467670876,-0.20941008943698264,-0.01870415733010497,2178.0,0.8382886386726796,
receptiveness,Yeomans receptiveness,conditional,Subjective,6,50–99,246,144,-0.22305342536965922,-0.19765685562701624,-0.025396569742642983,16270.5,0.17982714157617785,
receptiveness,Yeomans receptiveness,conditional,Subjective,7,100+,325,384,-0.2178423680968346,-0.2145400176654103,-0.0033023504314242946,60539.5,0.49366335428499397,
receptiveness,Yeomans receptiveness,conditional,Factual,1,1–9,1081,910,-0.22391501525987595,-0.23255097081048115,0.008635955550605201,505091.0,0.30031258527420857,
receptiveness,Yeomans receptiveness,conditional,Factual,2,10–19,132,208,-0.23155231959195907,-0.22943375369222313,-0.0021185658997359413,14105.5,0.6695100999867296,
receptiveness,Yeomans receptiveness,conditional,Factual,3,20–29,75,109,-0.21136041718715398,-0.23302485810581774,0.021664440918663763,4335.0,0.48657384847253693,
receptiveness,Yeomans receptiveness,conditional,Factual,4,30–39,82,59,-0.21629686340803916,-0.24450342776738102,0.02820656435934185,2372.0,0.8459078442490453,
receptiveness,Yeomans receptiveness,conditional,Factual,5,40–49,74,48,-0.23557849520407273,-0.23383634228705766,-0.0017421529170150718,1737.5,0.8421410877080647,
receptiveness,Yeomans receptiveness,conditional,Factual,6,50–99,221,132,-0.24228164098940166,-0.201806015404692,-0.04047562558470966,12575.0,0.030211637353652152,**
receptiveness,Yeomans receptiveness,conditional,Factual,7,100+,287,343,-0.21641715277585205,-0.2254819489306206,0.009064796154768545,49798.5,0.7996253116101693,
